STN,WBAN,Temp,DewP,Count_DewP,SLP,Count_SLP,STP,Count_STP,Visib,Count_Visib,WDSP,Count_WDSP,MXSDP,Gust,SNDP,FRSHIFT
690190,13910.0,82.80669444444447,66.24000000000017,23.566666666666666,1010.8866666666664,23.5,949.6233333333308,23.566666666666666,9.723333333333363,23.533333333333335,10.929999999999938,23.566666666666666,17.22666666666664,88.4366666666663,999.9000000000133,2668.0
720110,53983.0,84.31537500000009,69.22333333333314,24.0,9999.900000000118,0.0,974.9333333333291,23.933333333333334,42.48000000000001,21.066666666666666,5.933333333333356,24.0,13.273333333333332,52.72666666666624,999.9000000000133,4001.6666666666665
720151,3049.0,79.61756944444441,55.893333333333366,23.9,9999.900000000118,0.0,870.2066666666708,23.966666666666665,9.923333333333371,24.0,6.939999999999999,24.0,17.79666666666664,25.45000000000001,999.9000000000133,3670.3333333333335
720261,53976.0,84.74719444444443,68.18666666666708,24.0,9999.900000000118,0.0,982.5833333333377,23.966666666666665,9.559999999999986,24.0,6.323333333333371,24.0,12.473333333333327,84.41999999999967,999.9000000000133,2335.0
720269,12982.0,85.97426388888884,74.88666666666644,24.0,9999.900000000118,0.0,1007.7433333333321,23.966666666666665,8.710000000000004,24.0,6.860000000000044,24.0,15.1,54.139999999999866,999.9000000000133,0.0
720271,3044.0,83.44481944444448,60.046666666666766,24.0,9999.900000000118,0.0,923.8033333333351,23.966666666666665,9.83999999999996,24.0,10.360000000000047,24.0,17.94333333333337,24.100000000000055,999.9000000000133,2002.0
720273,12981.0,84.26261111111104,76.84666666666665,24.0,9999.900000000118,0.0,1011.7199999999978,23.9,8.866666666666651,24.0,5.866666666666654,24.0,13.136666666666702,83.73999999999991,999.9000000000133,16333.333333333334
720276,12983.0,87.35440277777778,74.23666666666631,23.966666666666665,9999.900000000118,0.0,1008.7733333333313,23.866666666666667,8.906666666666627,23.966666666666665,7.013333333333318,23.966666666666665,16.786666666666697,22.376666666666697,999.9000000000133,10001.666666666666
720281,53969.0,85.81063888888892,65.76999999999991,24.0,9999.900000000118,0.0,966.8833333333299,23.966666666666665,9.873333333333342,24.0,9.926666666666655,24.0,18.776666666666713,24.34999999999996,999.9000000000133,1668.3333333333333
720286,53977.0,86.62169444444453,68.87666666666662,24.0,9999.900000000118,0.0,985.3033333333342,23.966666666666665,9.660000000000004,24.0,7.343333333333339,24.0,14.676666666666714,53.01333333333316,999.9000000000133,6334.0
