STN,WBAN,Temp,DewP,Count_DewP,SLP,Count_SLP,STP,Count_STP,Visib,Count_Visib,WDSP,Count_WDSP,MXSDP,Gust,SNDP,FRSHIFT
690190,56954.5,83.33148611111108,63.49666666666678,23.833333333333332,1010.4533333333346,23.6,5474.578333333413,10.45,9.938333333333317,23.833333333333332,12.495,23.833333333333332,22.673333333333492,95.933333333332,999.8999999999866,12002.333333333334
720110,76991.0,85.68476325757578,70.23863636363589,23.568181818181817,9999.900000000198,0.0,5486.840909090936,11.568181818181818,9.972727272727257,23.568181818181817,8.015909090909169,23.568181818181817,15.227272727272698,21.82727272727283,999.9000000000156,0.0
720151,51524.0,79.76031249999997,50.228333333333325,23.983333333333334,9999.900000000245,0.0,5434.001666666743,11.166666666666666,9.906666666666618,23.983333333333334,7.9399999999999915,23.983333333333334,18.15666666666681,73.7116666666667,999.8999999999866,0.16666666666666666
720261,76987.5,82.08184027777784,64.76666666666678,23.983333333333334,9999.900000000245,0.0,5491.155000000075,11.25,9.903333333333336,23.983333333333334,8.328333333333383,23.983333333333334,15.61166666666671,104.26999999999958,999.8999999999866,1667.1666666666667
720269,56490.5,86.20661805555548,69.89666666666682,23.983333333333334,9999.900000000245,0.0,5504.268333333409,11.7,9.411666666666605,23.983333333333334,8.826666666666735,23.983333333333334,17.296666666666933,24.135000000000083,999.8999999999866,0.0
720271,51521.5,83.03505555555556,56.05833333333372,23.95,9999.900000000245,0.0,5461.726666666741,11.416666666666666,9.818333333333332,23.95,12.554999999999897,23.95,22.01333333333336,45.45333333333363,999.8999999999866,0.0
720273,56490.0,82.2926875000001,72.04833333333318,23.983333333333334,9999.900000000245,0.0,5506.375000000079,11.083333333333334,9.431666666666663,23.983333333333334,6.9800000000000475,23.983333333333334,15.706666666666695,103.4566666666659,999.8999999999866,3166.6666666666665
720276,56491.0,85.28086805555556,68.91500000000005,23.966666666666665,9999.900000000245,0.0,5504.856666666745,9.416666666666666,7.420000000000046,23.95,10.006666666666712,23.966666666666665,19.383333333333425,41.45333333333352,999.8999999999866,1166.6666666666667
720281,76984.0,84.77245138888897,61.55166666666643,23.583333333333332,9999.900000000245,0.0,5483.098333333407,11.183333333333334,9.909999999999988,23.316666666666666,11.863333333333296,23.583333333333332,22.223333333333265,93.04999999999922,999.8999999999866,0.5
720286,76988.0,85.66829861111111,62.54333333333341,23.983333333333334,9999.900000000245,0.0,5492.545000000075,11.5,9.989999999999979,23.983333333333334,9.248333333333393,23.983333333333334,16.9200000000001,106.40333333333278,999.8999999999866,666.8333333333334
