STN,WBAN,Temp,DewP,Count_DewP,SLP,Count_SLP,STP,Count_STP,Visib,Count_Visib,WDSP,Count_WDSP,MXSDP,Gust,SNDP,FRSHIFT
722515,12926.0,84.54444444444452,73.08333333333326,23.966666666666665,1011.4766666666666,21.866666666666667,1010.8933333333226,23.133333333333333,9.493333333333332,23.966666666666665,11.903333333333356,23.933333333333334,17.87333333333332,88.67999999999977,999.9000000000133,667.0
722516,12928.0,85.61356944444447,71.55999999999936,24.0,1010.8266666666655,21.833333333333332,1009.1066666666604,22.0,9.080000000000052,23.6,10.269999999999989,24.0,18.416666666666668,57.16666666666663,999.9000000000133,667.3333333333334
722517,12932.0,88.76498611111114,70.53666666666744,24.0,1010.6966666666692,21.433333333333334,1004.5733333333368,23.1,9.70333333333332,24.0,9.516666666666657,24.0,18.343333333333355,90.08666666666682,999.9000000000133,0.0
722520,12907.0,90.50533333333331,69.74999999999962,23.266666666666666,1309.619999999999,21.9,992.6966666666627,21.6,9.773333333333367,23.266666666666666,10.77999999999999,23.233333333333334,17.45666666666672,250.47999999999928,999.9000000000133,0.0
722523,12970.0,86.05633333333336,67.18000000000004,24.0,1010.2633333333338,21.8,990.8433333333337,23.366666666666667,9.893333333333356,24.0,7.283333333333399,24.0,14.393333333333327,53.40666666666663,999.9000000000133,0.0
722524,12972.0,84.45433333333327,73.87333333333304,24.0,1011.6233333333313,20.166666666666668,1010.8833333333318,23.533333333333335,9.760000000000014,24.0,9.443333333333339,24.0,14.59666666666664,53.00666666666658,999.9000000000133,0.0
722526,12947.0,87.55437499999995,67.0333333333335,24.0,1009.8433333333318,22.433333333333334,993.4333333333342,23.6,9.893333333333329,24.0,7.986666666666637,24.0,15.266666666666667,55.18333333333315,999.9000000000133,0.0
722527,12976.0,82.05738888888878,71.61000000000021,24.0,1012.5033333333328,22.066666666666666,1011.773333333329,21.8,9.233333333333325,23.966666666666665,6.453333333333324,24.0,13.35333333333334,182.56333333333248,999.9000000000133,0.0
722530,12921.0,86.00579166666667,65.99666666666678,24.0,1010.2633333333247,23.533333333333335,983.0833333333338,23.6,9.873333333333333,24.0,9.386666666666692,24.0,16.2566666666667,119.64666666666722,999.9000000000133,667.0
722533,12962.0,84.194763888889,66.29666666666625,23.766666666666666,1010.7400000000022,22.166666666666668,1279.803333333331,22.633333333333333,9.983333333333333,23.766666666666666,8.706666666666633,23.7,15.670000000000044,54.53333333333295,999.9000000000133,0.0
722535,56454.0,85.8651944444447,67.2350000000003,23.6,1010.7749999999988,23.35,5493.2916666667425,11.183333333333334,9.986666666666663,23.6,8.674999999999917,23.6,16.325000000000028,152.54999999999873,999.8999999999866,2000.1666666666667
722536,56455.0,85.03179861111121,68.08000000000007,23.55,1011.1833333333275,23.266666666666666,5492.300000000077,11.183333333333334,9.976666666666635,23.55,8.18166666666659,23.55,14.646666666666754,184.12499999999923,999.8999999999866,3333.6666666666665
722537,12961.0,84.97004166666667,66.61666666666702,24.0,9999.900000000118,0.0,955.4866666666659,22.833333333333332,9.863333333333333,24.0,7.7566666666666455,24.0,14.923333333333355,85.43999999999986,999.9000000000133,333.3333333333333
722539,12979.0,86.01569444444446,66.45666666666662,23.9,9999.900000000118,0.0,990.403333333339,23.0,9.973333333333311,23.9,9.420000000000046,23.9,16.943333333333385,87.72999999999996,999.9000000000133,0.0
722540,13904.0,85.10477777777781,66.7266666666668,24.0,1010.4166666666688,22.7,993.7233333333363,23.5,9.91333333333331,24.0,8.049999999999972,24.0,14.480000000000034,151.62333333333277,999.9000000000133,334.6666666666667
722541,53914.0,81.90316666666672,68.30666666666662,24.0,1011.2233333333313,23.1,990.686666666664,22.8,9.753333333333376,23.966666666666665,6.670000000000007,23.966666666666665,12.900000000000013,347.33999999999907,999.9000000000133,0.0
