STN,WBAN,Temp,DewP,Count_DewP,SLP,Count_SLP,STP,Count_STP,Visib,Count_Visib,WDSP,Count_WDSP,MXSDP,Gust,SNDP,FRSHIFT
722596,13961,84.44397222,65.53666667,23.46666667,1311.453333,22.16666667,987.4533333,22.93333333,9.953333333,23.46666667,11.38333333,23.46666667,18.39333333,189.2533333,999.9,0
722597,93985,84.09348611,64.40333333,24,1011.213333,23.4,977.75,23.43333333,9.976666667,24,9.85,24,16.87,154.8766667,999.9,0
722598,51984.5,83.32505556,66.485,22.91666667,9999.9,0,5495.07,10.13333333,10.85166667,22.9,10.4,22.86666667,16.825,90.16333333,999.9,1167.166667
722599,51985,84.39348611,66.575,23.86666667,1012.446667,22.66666667,5494.48,11.63333333,9.911666667,23.86666667,8.618333333,23.86666667,15.66833333,187.6316667,999.9,1500
722600,3969,83.28872222,62.78333333,24,9999.9,0,966.2566667,23.46666667,9.913333333,24,8.45,24,15.34333333,154.3433333,999.9,0
722610,22010,87.28919444,63.37666667,24,1009.893333,23.23333333,974.8833333,23.66666667,9.88,24,11.36,24,17.98333333,57.61666667,999.9,333.3333333
722615,61000,86.98611111,63.945,23.66666667,1010.72,23.63333333,5486.701667,10.3,9.94,23.65,12.27,23.66666667,19.21,42.32,999.9,3501.166667
722616,50693.74576,87.83264831,59.28135593,23.18644068,1161.262712,22.77966102,5388.845763,11.69491525,999.9,0,11.16610169,23.18644068,18.98983051,43.12881356,999.9,0
722618,99999,85.76398611,52.86666667,23.9,1008.283333,22.46666667,9999.9,0,9.916666667,23.9,11.89666667,23.9,22.16,32.25666667,999.9,6335
722620,23055,80.23755556,36.85333333,23.13333333,1608.61,20.2,1749.85,19.93333333,9.166666667,23.06666667,17.07333333,23.03333333,30.52666667,229.5966667,999.9,0
722630,23034,85.17119444,58.98333333,24,1010.42,23.6,945.76,23.36666667,9.936666667,24,10.39333333,24,18.13,123.8666667,999.9,666.6666667
722636,93042,77.08034722,45.6,24,1009.22,22.63333333,877.02,22.63333333,9.633333333,24,11.96666667,24,24.00666667,64.10666667,999.9,0
722637,96522.5,137.9681597,47.54833333,22.81666667,9999.9,0,5463.796667,11.11666667,9.92,23.95,10.08833333,23.95,20.61666667,60.69833333,999.9,2167.166667
722640,93035,75.27094444,45.51666667,23.96666667,9999.9,0,852.53,22.76666667,9.94,23.93333333,8.033333333,23.96666667,20.26,91.82333333,999.9,0.333333333
722648,51515,85.29447917,54.63666667,23.85,1008.83,22.81666667,5454.413333,11.26666667,9.845,23.8,12.03,23.81666667,21.9,126.3183333,999.9,1501.5
722650,23023,83.98090278,55.72666667,24,1008.586667,23.4,913.35,23.03333333,9.88,24,12.17666667,24,22.35,158.3433333,999.9,1000
722654,23091,85.46744444,52.9,24,1008.246667,22.43333333,908.3266667,22.93333333,9.916666667,24,11.91666667,24,22.19333333,125.79,999.9,0
722656,23040,89.116,52.32,23.93333333,1007.36,23.33333333,913.65,23.1,9.89,23.93333333,10.16,23.93333333,19.68333333,60.03333333,999.9,0
722660,13962,83.04497222,61.98,24,1010.7,23.7,949.6866667,23.3,9.953333333,24,12.01333333,24,20.63333333,190.2733333,999.9,5001
722666,96971,86.25404167,65.23833333,23.2,9999.9,0,5481.723333,11.15,9.9,23.2,9.431666667,23.2,16.99666667,545.2733333,999.9,0
722670,23042,81.52229167,54.26333333,24,1008.62,23.4,900.9533333,22.3,9.53,24,12.37333333,24,22.81666667,159.79,999.9,667
722700,23044,84.48752778,33.22333333,24,1006.703333,23.96666667,879.3166667,23.6,9.893333333,24,9.083333333,24,18.65666667,219.18,999.9,666.6666667
723510,13966,85.91081944,62.58,24,1010.236667,22.9,974.7766667,23.16666667,9.913333333,24,13.01,24,22.47333333,222.7333333,999.9,1668
723604,23007,83.81481481,58.6962963,23.03703704,1343.522222,21.66666667,943.9074074,22.14814815,9.903703704,23.03703704,12.08518519,23,21.26666667,173.2037037,999.9,0
723628,96970.5,83.19897917,63.74333333,23.98333333,9999.9,0,5474.435,11.35,9.94,23.98333333,9.256666667,23.98333333,16.30333333,626.5016667,999.9,1833.333333
723629,76998.5,80.64888889,73.29,23.98333333,9999.9,0,5507.515,10.25,9.191666667,23.98333333,5.19,23.98333333,12.66333333,231.3733333,999.9,2500.166667
723630,23047,78.71668056,49.04666667,24,1008.953333,23.06666667,889.31,22.96666667,9.81,24,14.10333333,24,26.16333333,96.36333333,999.9,1668
723635,51511.5,81.26878472,50.05,23.48333333,1009.016667,22.48333333,5453.27,11.58333333,9.92,23.06666667,10.34333333,23.48333333,19.29166667,45.45833333,999.9,2834.833333
723761,61950,83.28734722,69.17,23.98333333,9999.9,0,5500.321667,10.68333333,8.873333333,23.98333333,7.385,23.98333333,15.35333333,136.155,999.9,1333.5
724462,99999,82.85873611,70.99333333,23.33333333,9999.9,0,9999.9,0,9.353333333,23.33333333,999.9,0,999.9,999.9,999.9,9335.333333
747335,51529,84.18130556,61.99166667,23.25,9999.9,0,5469.701667,10.78333333,9.763333333,23.25,10.03833333,23.25,17.43666667,40.49,999.9,1667
747355,76998,84.14586111,64.07333333,23.95,9999.9,0,5482.04,11.28333333,9.896666667,23.93333333,9.938333333,23.95,18.13,105.8533333,999.9,1000
747400,13973,84.69525,60.52333333,24,1010.166667,23.6,951.7433333,23.46666667,9.39,24,8.526666667,23.96666667,15.22333333,153.4233333,999.9,666.6666667
994110,99999,81.88715278,74.77,23.93333333,1014.273333,23.9,9999.9,0,999.9,0,15.66,23.93333333,22.71333333,185.7933333,999.9,0
994260,99999,81.57454167,9999.9,0,1015.153333,23.83333333,9999.9,0,999.9,0,12.27666667,23.9,17.87,183.3433333,999.9,0
997361,99999,82.51166667,9999.9,0,1015.506667,23.56666667,9999.9,0,999.9,0,14.82,23.6,57.97666667,999.9,999.9,0
997363,99999,82.75680556,9999.9,0,9999.9,0,9999.9,0,999.9,0,11.1,23.56666667,18.9,999.9,999.9,0
997366,99999,81.788,9999.9,0,9999.9,0,9999.9,0,999.9,0,17.65666667,23.63333333,30.24333333,999.9,999.9,0
997368,99999,82.44379167,9999.9,0,1016.25,23.6,9999.9,0,999.9,0,9.1,23.53333333,15.91,999.9,999.9,0
997369,99999,83.00108333,9999.9,0,1013.66,23.63333333,9999.9,0,999.9,0,13.53333333,23.63333333,22.77,999.9,999.9,0
997370,99999,84.07429167,9999.9,0,2513.066667,18.96666667,9999.9,0,999.9,0,7.366666667,23.53333333,16.32666667,999.9,999.9,0
998165,99999,82.57609722,74.53,22.8,1013.946667,19.96666667,9999.9,0,999.9,0,14.68,22.8,19.26333333,999.9,999.9,0
999999,17181,84.23233056,8014.000333,4.443333333,8202.394667,4.213333333,8200.658333,4.433333333,801.887,4.443333333,802.322,4.443333333,803.6413333,814.7383333,999.9,0
