STN,WBAN,Temp,DewP,Count_DewP,SLP,Count_SLP,STP,Count_STP,Visib,Count_Visib,WDSP,Count_WDSP,MXSDP,Gust,SNDP,FRSHIFT
722362,93937,84.28148611,70.37666667,24,9999.9,0,996.5933333,23.96666667,9.453333333,24,6.103333333,24,13.17,149.9633333,999.9,2335
722363,23098,81.06685897,67.88076923,23.42307692,9999.9,0,933.1,23.34615385,9.103846154,23.42307692,9.888461538,23.42307692,14.91153846,20.78076923,999.9,10385
722369,99999,86.29729167,75.89,23.83333333,9999.9,0,9999.9,0,9.6,23.8,9.34,23.83333333,16.57333333,22.28333333,999.9,2334
722410,12917,83.60054167,74.23,24,1013.76,22.53333333,1013.32,24,9.43,24,6.163333333,24,13.1,247.45,999.9,5336.333333
722416,12971,82.91988889,72.85,24,1012.11,19.16666667,989.8033333,24,9.35,23.96666667,6.54,23.96666667,12.95333333,183.1033333,999.9,5000.666667
722420,12923,83.63479167,75.02142857,21.32142857,1976.132143,18.25,1013.439286,21.21428571,9.825,21.32142857,9.714285714,21.32142857,14.36071429,476.7392857,999.9,6073.571429
722427,12975,84.13543056,72.9,23.93333333,1013.97,20.33333333,1012.53,23.9,9.206666667,23.86666667,4.883333333,23.93333333,11.81666667,247.6933333,999.9,4336
722429,53910,83.30740278,73.00666667,23.43333333,1013.29,20.26666667,1008.1,23.43333333,9.273333333,23.3,4.573333333,23.43333333,10.91,215.3533333,999.9,7336
722430,12960,84.84375,73.92333333,24,1013.463333,23.03333333,1009.813333,24,9.736666667,24,5.89,24,14.49333333,216.4533333,999.9,3668.666667
722435,12918,84.31558333,73.37666667,24,1013.8,21.6,1011.81,23.96666667,9.673333333,24,5.533333333,24,13.13333333,216.1833333,999.9,5003.666667
722436,12906,83.85444444,75.15333333,22.23333333,9999.9,0,1013.213333,22.13333333,9.633333333,22.3,5.076666667,22.3,10.72333333,770.9933333,999.9,4002.333333
722444,53902,82.607625,73.02,23.73333333,1013.18,20.7,1004.676667,23.73333333,8.76,23.73333333,4.09,23.73333333,12.91333333,314.87,999.9,21004.33333
722445,3904,84.19404167,71.26,24,1012.913333,20.5,1001.666667,24,9.263333333,24,6.256666667,24,12.47333333,411.6333333,999.9,6336
722446,93987,84.072875,72.85333333,24,1013.473333,20.7,1002.603333,23.96666667,9.2,24,4.083333333,24,10.96666667,445.2766667,999.9,7335.333333
722447,53903,83.06263889,71.72666667,23.96666667,1013.346667,19.2,1000.603333,23.93333333,8.45,23.93333333,3.376666667,23.96666667,8.653333333,542.1133333,999.9,24669.66667
722448,13972,83.92780556,71.75,23.93333333,1013.493333,21.3,994.45,23.9,9.426666667,23.93333333,6.016666667,23.93333333,11.47333333,509.7566667,999.9,6334
722469,53912,83.80026389,71.96333333,24,1012.64,21.2,997.14,24,9.99,24,7.113333333,24,12.97333333,150.55,999.9,2001
722470,3901,84.29856944,71.91666667,24,1013.136667,21.76666667,1000.42,23.96666667,9.69,24,5.2,24,12.37333333,478.3533333,999.9,13003
722479,53907,84.72011111,69.91333333,23.83333333,1012.093333,22,990.3833333,24,9.79,23.96666667,8.783333333,23.96666667,15.06666667,86.54,999.9,7002.666667
722489,53911,86.91598611,69.64666667,24,1012.786667,22.03333333,996.3666667,24,9.76,24,6.603333333,24,13.47666667,117.96,999.9,2001
722499,53948,83.32680556,67.56333333,24,9999.9,0,1001.38,23.93333333,9.123333333,24,4.356666667,24,11.39,377.93,999.9,2002
722500,12919,85.35623611,75.82333333,24,1011.766667,21.26666667,1011.213333,24,9.49,24,9.556666667,24,17.75333333,23.64333333,999.9,2334.333333
722505,12904,84.95590278,75.87333333,24,1011.44,21,1010.27,24,9.12,24,10.1,24,18.95333333,58.12333333,999.9,6001
722506,12959,85.52294444,73.93333333,23.96666667,1011.303333,20.16666667,1007.566667,23.66666667,9.606666667,23.96666667,10.43666667,23.76666667,17.88333333,24.77,999.9,6001.333333
722510,12924,83.147625,75.49666667,24,1012.336667,22,1010.966667,24,9.6,24,8.673333333,24,16.30333333,88.08,999.9,19668
722515,12926,84.57254167,78.03666667,23.26666667,1012.27,19.16666667,1011.62,23.16666667,9.283333333,23.1,11.2,22.36666667,116.8533333,160.0066667,999.9,9334.666667
722516,12928,87.09326389,74.84,24,1011.773333,20.5,1010.053333,23.86666667,7.943333333,23.96666667,9.01,24,17.25666667,89.05,999.9,16001
722517,12932,83.973,75.15333333,23.33333333,1311.596667,17.63333333,1005.64,23.3,8.663333333,23.26666667,7.98,23.3,15.67666667,87.37666667,999.9,42667.66667
722520,12907,89.67604167,72.46666667,23.93333333,1010.89,22.6,993.8133333,23.86666667,8.62,23.03333333,11.24333333,23.93333333,18.24666667,154.44,999.9,2333.666667
722523,12970,84.43705556,71.81333333,24,1011.71,19.66666667,992.2066667,24,9.46,24,6.34,24,12.33,281.79,999.9,2334
722524,12972,85.64676389,76.09333333,23.96666667,1012.636667,19.23333333,1011.846667,23.93333333,9.28,23.93333333,9.44,23.86666667,15.16666667,55.42666667,999.9,3335
722526,12947,85.058625,71.68666667,23.86666667,1011.183333,21.06666667,994.7633333,23.83333333,9.196666667,23.86666667,8.463333333,23.86666667,14.99,22.36,999.9,5001
722527,12976,82.99506579,74.90526316,22.84210526,1014.363158,21.05263158,1013.652632,22.78947368,9.305263158,22.78947368,4.905263158,22.78947368,12.37894737,327.8315789,999.9,4213.157895
722530,12921,83.701375,71.85666667,24,1011.7,21.86666667,984.4866667,23.96666667,9.583333333,24,8.903333333,24,16.24666667,88.30666667,999.9,6334.666667
722533,12962,83.64115278,71.63333333,23.23333333,1311.713333,18.36666667,980.4533333,23.23333333,9.913333333,23.26666667,8.19,23.26666667,14.96333333,86.13666667,999.9,5334
722535,12909,83.55376389,74.57666667,18.56666667,1012.156667,23.06666667,988.0933333,23.66666667,9.736666667,23.96666667,8.583333333,23.96666667,15.84666667,152.6733333,999.9,2334.666667
722536,12911,82.87038889,72.94,23.96666667,1012.586667,23.5,986.0533333,23.56666667,9.663333333,23.96666667,7.193333333,23.96666667,15.45666667,349.1833333,999.9,17001.66667
722537,12961,81.38125,68.68333333,23.8,9999.9,0,956.88,23.76666667,9.316666667,23.8,7.793333333,23.8,14.64666667,85.80666667,999.9,4001.333333
722539,12979,83.18222222,73.35333333,23.56666667,9999.9,0,991.8066667,23.5,9.61,23.56666667,7.07,23.56666667,15.02666667,85.95333333,999.9,1668.333333
722540,13904,83.58380556,72.12333333,24,1012,21.2,995.31,24,9.326666667,24,6.84,24,13.52333333,216.2133333,999.9,8668
722541,53914,84.71694444,70.57666667,23.9,1012.62,22.5,992.19,23.9,9.793333333,23.9,6.96,23.83333333,13.73666667,85.54,999.9,2667
722542,3999,81.54376389,67.95333333,23.86666667,1012.853333,21.63333333,9999.9,0,9.496666667,23.83333333,6.353333333,23.86666667,11.61333333,52.3,999.9,2333.666667
722543,12977,82.97069444,73.43,23.93333333,1014.07,21.03333333,1010.403333,23.93333333,9.043333333,23.86666667,6.47,23.66666667,14.22333333,251.2766667,999.9,17669
722544,13958,84.50138889,71.65333333,23.9,1012.26,20,989.9033333,23.9,9.56,23.9,4.563333333,22.73333333,9.31,181.7633333,999.9,10335.66667
722547,53942,82.85923611,69.51333333,23.36666667,9999.9,0,986.3033333,22.5,9.726666667,23.33333333,7.676666667,23.36666667,13.22333333,53.45666667,999.9,1334.333333
722550,12912,83.96795833,75.41666667,24,1012.88,21.86666667,1008.926667,24,8.69,24,7.653333333,24,15.25666667,184.39,999.9,16668.33333
722552,93929,84.28530556,68.53,24,9999.9,0,983.52,23.96666667,9.503333333,24,7.52,24,15.58333333,55.1,999.9,2000
722553,53928,82.61530556,72.16333333,24,9999.9,0,1002.56,23.96666667,8.706666667,24,4.96,24,11.24333333,313.1433333,999.9,17335.33333
722554,12978,83.12041667,74.50666667,24,9999.9,0,1001.22,23.96666667,8.69,24,4.65,24,10.65,312.2066667,999.9,18001.66667
722555,12935,85.02801389,76.19666667,23.96666667,1013.166667,23.1,1012.68,23.93333333,9.646666667,23.9,9.256666667,23.96666667,14.91666667,249.2566667,999.9,2334.333333
722560,13959,86.28405556,71.40666667,23.9,1012.33,22.13333333,994.8766667,23.9,9.55,23.86666667,8.9,23.86666667,14.57,216.83,999.9,5001.333333
722563,53952,84.04645833,69.99333333,24,9999.9,0,992.1266667,23.93333333,9.493333333,23.96666667,8.316666667,24,15.43666667,53.90333333,999.9,1001
722570,3933,85.11065278,1400.376667,18.13333333,1012.723333,21.46666667,982.0233333,23.76666667,9.793333333,23.96666667,7.986666667,23.96666667,14.18333333,119.77,999.9,3668.666667
722575,3972,83.08761111,70.02,24,9999.9,0,983.3133333,23.93333333,9.806666667,24,8.573333333,24,15.73666667,54.60666667,999.9,1002
722576,3902,85.98670833,68.85,23.9,995.59,21.36666667,976.9533333,23.8,8.816666667,24,9.56,24,15.83333333,218.5266667,999.9,2335.333333
722577,93984,83.61523611,71.40333333,24,9999.9,0,988.6933333,23.93333333,9.803333333,24,9.763333333,24,16.68666667,55.35,999.9,1001.666667
722583,13960,86.92326389,69.49666667,24,1012.14,22.3,995.2666667,24,9.676666667,24,9.05,24,15.67333333,87.00333333,999.9,6002
722587,93955,83.58647222,71.46666667,21.4,9999.9,0,993.7433333,21.33333333,9.67,21.4,7.203333333,21.4,14.15,117.3933333,999.9,2002
722588,13926,84.02898611,70.29333333,24,9999.9,0,994.37,23.93333333,9.63,24,6.036666667,24,13.33,117.7533333,999.9,2668.333333
722589,3991,85.08661111,69.43666667,24,1011.95,22.86666667,989.7033333,24,9.803333333,24,8.54,23.96666667,15.18,120.0033333,999.9,2001
722590,3927,86.46863889,68.70666667,24,1011.81,23.1,991.2766667,24,9.833333333,24,9.963333333,24,17.1,121.5833333,999.9,3669.666667
722593,3985,84.73604167,69.61333333,22.96666667,9999.9,0,988.2933333,20.96666667,10.85,22.9,6.926666667,22.96666667,12.81666667,183.6933333,999.9,5334.333333
722594,53909,86.877125,68.42666667,24,1011.063333,22.2,986.7633333,24,9.64,24,7.413333333,24,13.77666667,86.74333333,999.9,6335.333333
722595,13911,87.11918056,67.44666667,24,1012.626667,22.9,990.71,23.93333333,9.773333333,24,9.243333333,24,15.56666667,120.7233333,999.9,3002.333333
722596,13961,85.67876389,69.38333333,23.83333333,1011.66,22.4,987.2166667,23.83333333,9.77,23.83333333,8.583333333,23.83333333,14.62,185.49,999.9,6334.333333
722597,93985,83.77336111,68.33666667,24,1011.293333,22.73333333,977.81,24,9.803333333,24,7.623333333,23.9,13.32666667,150.9666667,999.9,5000.333333
722598,3970,85.54963889,67.91666667,22.73333333,9999.9,0,989.9966667,21.5,10.44,22.66666667,8.433333333,22.73333333,14.78,55.10666667,999.9,1668
722599,3971,84.56860632,69.99655172,23.96551724,1012.396552,21.89655172,989.0137931,23.96551724,9.710344828,23.96551724,6.851724138,23.93103448,12.61034483,121.8344828,999.9,5862.068966
722600,3969,82.26163889,65.92666667,24,9999.9,0,966.3933333,23.96666667,9.46,24,6.616666667,24,13.43333333,85.58333333,999.9,0
722610,22010,84.75281944,69.24,23.96666667,1009.763333,22.5,974.73,23.96666667,9.6,23.96666667,9.323333333,23.96666667,14.98333333,22.43,999.9,2001
722615,22001,84.51290278,69.55,23.73333333,1010.636667,23.73333333,973.4466667,23.43333333,9.69,23.73333333,10.51666667,23.73333333,16.43,152.64,999.9,6001.333333
722616,3032,83.91115278,65.1,24,1009.006667,23.96666667,931.55,24,999.9,0,9.966666667,24,17.59333333,24.93666667,999.9,0
722618,99999,84.57138889,59.63,23.9,1008.533333,22.4,9999.9,0,9.836666667,23.9,10.73,23.9,19.28,27.69666667,999.9,6669
722620,23055,81.15759722,42.87666667,24,1010.17,21.9,834.1666667,22.7,9.883333333,24,14.1,23.56666667,26.17,34.13,999.9,6000
722630,23034,85.45772222,65.27,24,1010.556667,22.8,945.9366667,23.66666667,9.856666667,24,8.83,24,15.53333333,87.50666667,999.9,6001.333333
722636,93042,77.65680556,55.77,23.93333333,1009.823333,22.7,877.76,23.93333333,9.503333333,23.93333333,11.12,23.86666667,19.73333333,27.18,999.9,8001
722637,93046,81.30586111,63.59666667,24,9999.9,0,928.4366667,23.93333333,9.936666667,24,9.773333333,24,19.52,59.44333333,999.9,3336
722640,93035,91.94255556,52.24666667,23.6,9999.9,0,852.6466667,23.83333333,9.926666667,23.9,7.626666667,23.9,19.3,59.21666667,999.9,3336.666667
722648,3031,85.19115278,59.62,24,1009.06,22.4,909.0866667,24,9.826666667,24,11.50666667,24,20.18666667,31.3,999.9,6668.666667
722650,23023,84.46236111,60.76666667,24,1008.74,23.26666667,913.4833333,24,9.916666667,24,10.74666667,23.63333333,19.97666667,27.19333333,999.9,3336.333333
722654,23091,83.82998611,59.6,23.93333333,1008.533333,22.3,908.3966667,23.93333333,9.836666667,23.9,10.74666667,23.9,19.3,27.73666667,999.9,6669
722656,23040,86.400625,57.87,23.96666667,1007.713333,22.93333333,913.7933333,23.96666667,9.906666667,23.96666667,9.513333333,23.96666667,17.80333333,25.15666667,999.9,3002.333333
722660,13962,83.13841667,64.58666667,23.96666667,1010.97,22.93333333,949.9966667,23.7,9.713333333,23.96666667,9.996666667,23.96666667,17.35666667,58.66666667,999.9,1667.666667
722666,93943,82.68902778,67.25,23.73333333,9999.9,0,963.9866667,23.63333333,9.666666667,23.73333333,8.253333333,23.73333333,15.65666667,55.05666667,999.9,5335
722670,23042,81.59940278,60.24666667,24,1009.316667,23.26666667,901.57,24,9.84,24,11.47,24,20.45666667,60.27333333,999.9,4003
722700,23044,85.08843056,39.61,24,1006.99,23.96666667,879.5633333,24,9.966666667,24,7.74,24,18.63,59.10333333,999.9,2335.333333
723510,13966,83.01629167,67.43666667,24,1011.096667,23.73333333,975.5233333,23.96666667,9.6,24,10.33333333,24,18.01,56.50333333,999.9,5000.666667
723604,23007,83.46448611,65.07,24,1010.43,22.56666667,943.9466667,24,9.896666667,24,10.29333333,23.96666667,19.01333333,59.68,999.9,2334.666667
723628,93942,81.93686111,67.61666667,23.96666667,9999.9,0,949.0933333,23.93333333,9.783333333,23.93333333,8.033333333,23.96666667,14.37666667,804.6566667,999.9,4000
723629,53998,80.65813889,70.44,24,9999.9,0,1013.953333,23.96666667,8.603333333,24,4.096666667,24,11.24666667,279.21,999.9,28003
723630,23047,78.95858333,58.76333333,24,1009.74,23.36666667,890.1333333,24,9.76,24,12.48,24,21.39,61.63,999.9,9669.666667
723635,3024,81.58111111,59.87666667,24,1009.713333,22.86666667,907.3533333,24,9.95,23.96666667,10.21666667,24,18.37666667,28.27,999.9,3336
723761,23901,81.84613889,73.10666667,23.96666667,9999.9,0,1000.41,23.9,8.77,23.96666667,4.31,23.96666667,12.10666667,312.6433333,999.9,3334
724462,99999,83.25091667,76.4,24,9999.9,0,9999.9,0,8.176666667,24,3.556666667,24,9.923333333,542.71,999.9,7334
747335,3059,83.29709722,66.22,24,9999.9,0,939.5666667,23.96666667,9.396666667,24,8.61,24,15.15,54.06333333,999.9,2334
747355,53997,83.36377778,68.16666667,23.96666667,9999.9,0,964.4366667,23.9,9.643333333,23.96666667,7.993333333,23.96666667,15.04,119.1866667,999.9,2334
747400,13973,83.23320833,66.84,23.83333333,1010.113333,22.76666667,951.7266667,23.93333333,9.066666667,23.93333333,7.31,23.93333333,15.36666667,87.99666667,999.9,2000
994110,99999,82.65733333,9999.9,0,1012.893333,23.96666667,9999.9,0,999.9,0,13.48333333,23.96666667,18.98666667,543.3033333,999.9,0
994260,99999,83.24359722,74.41,24,1014.546667,24,9999.9,0,999.9,0,9.136666667,24,13.42,441.6233333,999.9,0
997361,99999,83.36677778,9999.9,0,1014.436667,23.66666667,9999.9,0,999.9,0,10.57666667,23.66666667,15.90666667,999.9,999.9,0
997363,99999,83.23472222,9999.9,0,9999.9,0,9999.9,0,999.9,0,11.16333333,23.86666667,16.43333333,999.9,999.9,0
997366,99999,82.51752778,9999.9,0,9999.9,0,9999.9,0,999.9,0,13.58,23.86666667,19.2,999.9,999.9,0
997368,99999,83.58230556,9999.9,0,1914.203333,20.9,9999.9,0,999.9,0,999.9,0,999.9,999.9,999.9,0
997369,99999,83.50833333,9999.9,0,1012.343333,23.86666667,9999.9,0,999.9,0,11.32333333,23.86666667,17.03,999.9,999.9,0
997370,99999,85.5415,9999.9,0,1014.62,22.66666667,9999.9,0,999.9,0,7.046666667,22.53333333,11.62666667,999.9,999.9,0
998165,99999,83.06397222,77.35,23.23333333,1013.673333,21.36666667,9999.9,0,999.9,0,13.02333333,23.36666667,17.47,999.9,999.9,0
999999,17655.88889,83.21303395,8897.078519,2.662962963,9001.257407,2.32962963,9001.228889,2.662962963,889.7707407,1.977777778,889.8025926,2.655555556,894.2777778,895.2037037,999.9,407.5925926
